tag,surrogate,alpha,seed,epoch,train_loss,test_loss,test_acc,firing_rate,seconds
headtohead,rectangular,0.5,2,5,0.028343,0.430242,0.907700,0.054106,10.261
headtohead,rectangular,0.5,2,6,0.025204,0.465306,0.902800,0.054002,10.365
headtohead,rectangular,0.5,2,7,0.032243,0.464861,0.909600,0.055483,10.650
headtohead,rectangular,0.5,2,8,0.021537,0.504361,0.909500,0.056355,10.266
headtohead,rectangular,0.5,3,1,0.331208,0.385937,0.883300,0.047550,10.478
headtohead,rectangular,0.5,3,2,0.126665,0.353754,0.898200,0.046576,10.633
headtohead,rectangular,0.5,3,3,0.072332,0.399387,0.892400,0.050678,10.485
headtohead,rectangular,0.5,3,4,0.042313,0.404617,0.906000,0.052172,10.226
headtohead,rectangular,0.5,3,5,0.030717,0.437746,0.904900,0.056086,10.382
headtohead,rectangular,0.5,3,6,0.028816,0.425776,0.909000,0.054720,10.410
headtohead,rectangular,0.5,3,7,0.024354,0.449111,0.908800,0.054498,10.293
headtohead,rectangular,0.5,3,8,0.022766,0.553477,0.895800,0.055938,10.330
headtohead,rectangular,0.5,4,1,0.328208,0.441447,0.869100,0.046199,10.409
headtohead,rectangular,0.5,4,2,0.125292,0.389564,0.893800,0.048373,10.270
headtohead,rectangular,0.5,4,3,0.071042,0.368778,0.905200,0.050790,10.346
headtohead,rectangular,0.5,4,4,0.043741,0.424370,0.900800,0.053939,10.285
headtohead,rectangular,0.5,4,5,0.033928,0.435426,0.902900,0.053150,10.255
headtohead,rectangular,0.5,4,6,0.027330,0.443021,0.906000,0.050574,10.338
headtohead,rectangular,0.5,4,7,0.023545,0.502605,0.901600,0.054602,10.090
headtohead,rectangular,0.5,4,8,0.022231,0.481355,0.908600,0.053453,10.350
headtohead,rectangular,0.5,5,1,0.328079,0.429233,0.877100,0.046047,10.385
headtohead,rectangular,0.5,5,2,0.125287,0.358776,0.898300,0.045427,10.339
headtohead,rectangular,0.5,5,3,0.070429,0.379059,0.902100,0.051659,10.265
headtohead,rectangular,0.5,5,4,0.045010,0.374133,0.905900,0.052525,10.355
headtohead,rectangular,0.5,5,5,0.027434,0.444209,0.902000,0.055865,10.198
headtohead,rectangular,0.5,5,6,0.022488,0.453891,0.901500,0.055187,10.417
headtohead,rectangular,0.5,5,7,0.030804,0.451800,0.913100,0.052926,10.273
headtohead,rectangular,0.5,5,8,0.028454,0.508991,0.904100,0.055369,10.433
headtohead,rectangular,0.5,6,1,0.328635,0.435823,0.870400,0.043753,10.297
headtohead,rectangular,0.5,6,2,0.126519,0.363902,0.896300,0.046954,10.207
headtohead,rectangular,0.5,6,3,0.071869,0.358640,0.907200,0.049636,10.347
headtohead,rectangular,0.5,6,4,0.043990,0.389204,0.906100,0.050862,10.215
headtohead,rectangular,0.5,6,5,0.031619,0.426100,0.906500,0.052588,10.306
headtohead,rectangular,0.5,6,6,0.024536,0.460602,0.899600,0.053890,10.632
headtohead,rectangular,0.5,6,7,0.024194,0.479090,0.906700,0.052675,10.337
headtohead,rectangular,0.5,6,8,0.024334,0.459270,0.909500,0.052380,10.301
headtohead,rectangular,0.5,7,1,0.326681,0.449960,0.866200,0.044669,10.194
headtohead,rectangular,0.5,7,2,0.127699,0.353538,0.900700,0.044778,10.301
headtohead,rectangular,0.5,7,3,0.072336,0.412732,0.893700,0.047906,10.258
headtohead,rectangular,0.5,7,4,0.043464,0.396490,0.903300,0.051717,10.107
headtohead,rectangular,0.5,7,5,0.029572,0.472847,0.894900,0.052473,10.185
headtohead,rectangular,0.5,7,6,0.024806,0.408163,0.912700,0.056186,10.047
headtohead,rectangular,0.5,7,7,0.024201,0.468171,0.904800,0.056232,10.230
headtohead,rectangular,0.5,7,8,0.027147,0.496092,0.908100,0.055098,10.211
headtohead,rectangular,0.5,8,1,0.338180,0.429215,0.870000,0.044085,10.195
headtohead,rectangular,0.5,8,2,0.125126,0.366556,0.899400,0.049401,10.304
headtohead,rectangular,0.5,8,3,0.070793,0.358666,0.909600,0.048433,10.242
headtohead,rectangular,0.5,8,4,0.044025,0.394513,0.902800,0.050487,10.373
headtohead,rectangular,0.5,8,5,0.029932,0.435372,0.902400,0.053207,10.087
headtohead,rectangular,0.5,8,6,0.027080,0.451179,0.904400,0.053622,10.093
headtohead,rectangular,0.5,8,7,0.024541,0.487752,0.903800,0.055769,10.117
headtohead,rectangular,0.5,8,8,0.019122,0.657137,0.889200,0.057683,10.154
