tag,seed,gpu,torch,train_samples,test_samples,timesteps,epochs,stdp_lr,effective_stdp_lr,trace_decay,ridge,pixel_train_acc,pixel_test_acc,baseline_concat_train_acc,baseline_concat_test_acc,final_concat_train_acc,final_concat_test_acc,baseline_layer1_test_acc,baseline_layer2_test_acc,baseline_layer3_test_acc,baseline_layer4_test_acc,final_layer1_train_acc,final_layer1_test_acc,final_layer2_train_acc,final_layer2_test_acc,final_layer3_train_acc,final_layer3_test_acc,final_layer4_train_acc,final_layer4_test_acc,stdp_seconds,feature_seconds,peak_vram_mb,layer1_train_rate,layer1_test_rate,layer1_dead_fraction,layer1_weight_delta,layer1_threshold,layer2_train_rate,layer2_test_rate,layer2_dead_fraction,layer2_weight_delta,layer2_threshold,layer3_train_rate,layer3_test_rate,layer3_dead_fraction,layer3_weight_delta,layer3_threshold,layer4_train_rate,layer4_test_rate,layer4_dead_fraction,layer4_weight_delta,layer4_threshold
stdp_d4,1,NVIDIA GeForce RTX 4060 Ti,2.11.0+cu128,60000,10000,20,3,0.005,0.00041666666666666664,0.5,1.0,0.7696666717529297,0.5983999967575073,0.8246166706085205,0.6650999784469604,0.878433346748352,0.7412999868392944,0.597599983215332,0.555899977684021,0.5189999938011169,0.4715999960899353,0.8242000341415405,0.6743999719619751,0.8118000030517578,0.6602999567985535,0.7914666533470154,0.6481999754905701,0.777316689491272,0.6180999875068665,59.232204525998895,9.865517719999843,1115.91357421875,0.12491615116596222,0.12484774738550186,0.0,0.2563183009624481,1.258646845817566,0.12353813648223877,0.12341468781232834,0.0,0.23440328240394592,1.2492780685424805,0.12189271301031113,0.12220624089241028,0.0,0.2204769104719162,1.2346913814544678,0.12033257633447647,0.12119511514902115,0.0,0.2187386453151703,1.2192604541778564
stdp_d4,2,NVIDIA GeForce RTX 4060 Ti,2.11.0+cu128,60000,10000,20,3,0.005,0.00041666666666666664,0.5,1.0,0.7696666717529297,0.5983999967575073,0.8288333415985107,0.6703999638557434,0.8730500340461731,0.7325999736785889,0.6103999614715576,0.5699999928474426,0.5299999713897705,0.48659998178482056,0.8219166994094849,0.6672999858856201,0.8057833313941956,0.6489999890327454,0.7918000221252441,0.6347000002861023,0.7721166610717773,0.6114999651908875,59.227167107999776,9.896881685001063,1115.91357421875,0.12491679191589355,0.124849334359169,0.0,0.25763484835624695,1.2588491439819336,0.12362945079803467,0.12353159487247467,0.0,0.23362784087657928,1.2499935626983643,0.12224061787128448,0.12251009792089462,0.0,0.22143927216529846,1.2366046905517578,0.12100929021835327,0.1216331422328949,0.0,0.21765020489692688,1.2218515872955322
stdp_d4,3,NVIDIA GeForce RTX 4060 Ti,2.11.0+cu128,60000,10000,20,3,0.005,0.00041666666666666664,0.5,1.0,0.7696666717529297,0.5983999967575073,0.8275333642959595,0.6782000064849854,0.8754500150680542,0.7443999648094177,0.6150000095367432,0.5669999718666077,0.5318999886512756,0.47909998893737793,0.8187000155448914,0.6746999621391296,0.8131166696548462,0.6627999544143677,0.7952166795730591,0.6495999693870544,0.7800999879837036,0.6327999830245972,59.3560826289995,9.883531665000191,1115.91357421875,0.12491954863071442,0.12485656142234802,0.0,0.25579601526260376,1.2600027322769165,0.12353089451789856,0.12338896095752716,0.0,0.23509939014911652,1.2501671314239502,0.12181137502193451,0.12198631465435028,0.0,0.2213440090417862,1.235851526260376,0.12026253342628479,0.12094362825155258,0.0,0.2205779105424881,1.2202870845794678
stdp_d4,4,NVIDIA GeForce RTX 4060 Ti,2.11.0+cu128,60000,10000,20,3,0.005,0.00041666666666666664,0.5,1.0,0.7696666717529297,0.5983999967575073,0.8238500356674194,0.6658999919891357,0.8740500211715698,0.7263000011444092,0.6022999882698059,0.5579999685287476,0.51419997215271,0.4729999899864197,0.8207499980926514,0.6703999638557434,0.8125166893005371,0.6553999781608582,0.7966333627700806,0.6376000046730042,0.7750000357627869,0.608299970626831,59.60906967799929,9.995071388000724,1115.91357421875,0.12491754442453384,0.12485409528017044,0.0,0.25622162222862244,1.2599047422409058,0.12360335141420364,0.12342818081378937,0.0,0.23537759482860565,1.2498137950897217,0.1222563087940216,0.12240736186504364,0.0,0.22400638461112976,1.2365834712982178,0.1211092472076416,0.12163253128528595,0.0,0.221491739153862,1.2227416038513184
