tag,arch,depth,width,params,seed,epoch,train_loss,test_loss,test_acc,seconds,train_eval_loss,train_eval_acc
mlp_d1,mlp,1,256,203530,2,15,0.016235,0.691591,0.902100,0.863,0.013996,0.994800
mlp_d1,mlp,1,256,203530,3,1,0.379499,0.469770,0.858100,0.882,0.184585,0.947300
mlp_d1,mlp,1,256,203530,3,2,0.162063,0.414408,0.875900,0.881,0.113587,0.968000
mlp_d1,mlp,1,256,203530,3,3,0.106890,0.402283,0.892200,0.820,0.078236,0.976700
mlp_d1,mlp,1,256,203530,3,4,0.078000,0.378125,0.899500,1.051,0.052426,0.985300
mlp_d1,mlp,1,256,203530,3,5,0.053298,0.432981,0.898500,0.843,0.041967,0.987100
mlp_d1,mlp,1,256,203530,3,6,0.038162,0.511237,0.888400,0.914,0.044174,0.984300
mlp_d1,mlp,1,256,203530,3,7,0.033235,0.492685,0.896900,0.809,0.022722,0.992900
mlp_d1,mlp,1,256,203530,3,8,0.024371,0.501515,0.896400,0.870,0.021692,0.993200
mlp_d1,mlp,1,256,203530,3,9,0.025308,0.514109,0.904400,0.942,0.017614,0.993500
mlp_d1,mlp,1,256,203530,3,10,0.022114,0.565327,0.902800,0.819,0.018446,0.993300
mlp_d1,mlp,1,256,203530,3,11,0.022242,0.601282,0.895900,0.383,0.020390,0.992400
mlp_d1,mlp,1,256,203530,3,12,0.025014,0.637949,0.899300,0.625,0.013634,0.995800
mlp_d1,mlp,1,256,203530,3,13,0.015732,0.683261,0.896700,0.826,0.008433,0.997500
mlp_d1,mlp,1,256,203530,3,14,0.011487,0.687207,0.896400,0.903,0.014780,0.995200
mlp_d1,mlp,1,256,203530,3,15,0.013616,0.764715,0.893300,0.862,0.016661,0.994500
mlp_d1,mlp,1,256,203530,4,1,0.378795,0.483894,0.853000,1.239,0.186089,0.944500
mlp_d1,mlp,1,256,203530,4,2,0.165249,0.423128,0.877000,1.001,0.113926,0.964700
mlp_d1,mlp,1,256,203530,4,3,0.108393,0.423945,0.883200,1.326,0.081050,0.976300
mlp_d1,mlp,1,256,203530,4,4,0.072938,0.388033,0.896300,0.855,0.051862,0.985100
mlp_d1,mlp,1,256,203530,4,5,0.052530,0.425100,0.899300,1.186,0.044826,0.987700
mlp_d1,mlp,1,256,203530,4,6,0.039965,0.444830,0.897000,1.098,0.031822,0.990200
mlp_d1,mlp,1,256,203530,4,7,0.030746,0.452816,0.903300,0.925,0.019945,0.994400
mlp_d1,mlp,1,256,203530,4,8,0.020891,0.501188,0.900700,0.848,0.027465,0.991200
mlp_d1,mlp,1,256,203530,4,9,0.028241,0.565005,0.889100,0.824,0.037510,0.986100
mlp_d1,mlp,1,256,203530,4,10,0.024327,0.574614,0.898700,1.046,0.019489,0.993900
mlp_d1,mlp,1,256,203530,4,11,0.021020,0.607468,0.899400,1.090,0.013625,0.995200
mlp_d1,mlp,1,256,203530,4,12,0.013644,0.643992,0.900400,0.956,0.014008,0.995200
mlp_d1,mlp,1,256,203530,4,13,0.021335,0.636101,0.900300,0.962,0.025578,0.991800
mlp_d1,mlp,1,256,203530,4,14,0.019457,0.714223,0.895100,0.991,0.017408,0.994100
mlp_d1,mlp,1,256,203530,4,15,0.015502,0.706454,0.904200,1.129,0.008896,0.996500
mlp_d2,mlp,2,256,269322,1,1,0.362410,0.458428,0.864000,0.955,0.175575,0.949200
mlp_d2,mlp,2,256,269322,1,2,0.153965,0.405667,0.880700,0.749,0.116391,0.966300
mlp_d2,mlp,2,256,269322,1,3,0.100326,0.373948,0.896800,0.898,0.073681,0.977400
mlp_d2,mlp,2,256,269322,1,4,0.076452,0.387432,0.904300,0.897,0.049288,0.985700
mlp_d2,mlp,2,256,269322,1,5,0.058132,0.418810,0.904300,0.856,0.044788,0.985100
mlp_d2,mlp,2,256,269322,1,6,0.046690,0.488480,0.895800,0.940,0.040828,0.988200
mlp_d2,mlp,2,256,269322,1,7,0.044683,0.488811,0.900900,0.920,0.032235,0.989500
mlp_d2,mlp,2,256,269322,1,8,0.039799,0.497169,0.910300,0.970,0.026182,0.991600
mlp_d2,mlp,2,256,269322,1,9,0.034879,0.504882,0.907000,1.157,0.030374,0.991300
mlp_d2,mlp,2,256,269322,1,10,0.035747,0.522781,0.908700,1.195,0.029299,0.990500
mlp_d2,mlp,2,256,269322,1,11,0.030353,0.633808,0.898200,0.964,0.031002,0.990600
mlp_d2,mlp,2,256,269322,1,12,0.033422,0.617189,0.905900,0.850,0.023765,0.992700
mlp_d2,mlp,2,256,269322,1,13,0.031398,0.596753,0.909200,1.022,0.018856,0.994100
mlp_d2,mlp,2,256,269322,1,14,0.024974,0.605857,0.908700,0.999,0.017809,0.994500
mlp_d2,mlp,2,256,269322,1,15,0.025244,0.691900,0.902800,1.064,0.023927,0.993100
mlp_d2,mlp,2,256,269322,2,1,0.362286,0.431684,0.871500,1.087,0.172163,0.949200
mlp_d2,mlp,2,256,269322,2,2,0.152961,0.376634,0.891200,0.876,0.097700,0.970400
mlp_d2,mlp,2,256,269322,2,3,0.099507,0.374037,0.900600,1.071,0.065253,0.980400
mlp_d2,mlp,2,256,269322,2,4,0.074128,0.396033,0.899600,1.053,0.060260,0.980400
mlp_d2,mlp,2,256,269322,2,5,0.060251,0.422875,0.902900,1.365,0.043593,0.985600
mlp_d2,mlp,2,256,269322,2,6,0.048898,0.468844,0.899500,0.968,0.056456,0.983100
mlp_d2,mlp,2,256,269322,2,7,0.040284,0.463664,0.902500,1.130,0.034464,0.990300
mlp_d2,mlp,2,256,269322,2,8,0.034391,0.505369,0.905900,1.033,0.026945,0.991400
mlp_d2,mlp,2,256,269322,2,9,0.040146,0.514714,0.899300,1.353,0.038674,0.988500
mlp_d2,mlp,2,256,269322,2,10,0.034025,0.526530,0.905500,1.172,0.025736,0.991700
mlp_d2,mlp,2,256,269322,2,11,0.029602,0.567436,0.906100,1.232,0.031637,0.991400
mlp_d2,mlp,2,256,269322,2,12,0.030631,0.600570,0.908400,1.054,0.019767,0.994000
mlp_d2,mlp,2,256,269322,2,13,0.025452,0.671111,0.904700,1.051,0.028251,0.991900
mlp_d2,mlp,2,256,269322,2,14,0.032445,0.611692,0.908600,0.917,0.025381,0.992200
mlp_d2,mlp,2,256,269322,2,15,0.021605,0.670656,0.902200,0.814,0.028628,0.990700
mlp_d2,mlp,2,256,269322,3,1,0.355471,0.418923,0.873300,0.935,0.160202,0.952400
mlp_d2,mlp,2,256,269322,3,2,0.152715,0.395935,0.883900,1.049,0.107244,0.966600
mlp_d2,mlp,2,256,269322,3,3,0.103725,0.372758,0.899300,1.274,0.078289,0.975700
mlp_d2,mlp,2,256,269322,3,4,0.071903,0.382498,0.904800,1.126,0.056584,0.982400
mlp_d2,mlp,2,256,269322,3,5,0.057201,0.392384,0.908700,1.202,0.037361,0.987900
mlp_d2,mlp,2,256,269322,3,6,0.050817,0.476682,0.896900,1.095,0.040958,0.985800
mlp_d2,mlp,2,256,269322,3,7,0.041521,0.488544,0.900400,0.931,0.045962,0.986500
mlp_d2,mlp,2,256,269322,3,8,0.036337,0.496259,0.904100,0.866,0.030417,0.990000
mlp_d2,mlp,2,256,269322,3,9,0.035794,0.558629,0.907600,1.053,0.036315,0.989200
mlp_d2,mlp,2,256,269322,3,10,0.035654,0.564210,0.903200,0.926,0.036188,0.990600
mlp_d2,mlp,2,256,269322,3,11,0.032947,0.675912,0.895500,1.040,0.035347,0.989800
mlp_d2,mlp,2,256,269322,3,12,0.031519,0.692510,0.899200,0.913,0.038432,0.990100
mlp_d2,mlp,2,256,269322,3,13,0.032265,0.660138,0.905300,0.977,0.019693,0.994600
mlp_d2,mlp,2,256,269322,3,14,0.027270,0.652711,0.907300,0.915,0.022085,0.993100
mlp_d2,mlp,2,256,269322,3,15,0.024875,0.704222,0.903200,1.142,0.016073,0.994400
mlp_d2,mlp,2,256,269322,4,1,0.362125,0.463668,0.862100,1.040,0.165234,0.950900
mlp_d2,mlp,2,256,269322,4,2,0.158946,0.415276,0.879300,1.060,0.116212,0.962400
mlp_d2,mlp,2,256,269322,4,3,0.100494,0.398517,0.891800,1.322,0.077691,0.976200
mlp_d2,mlp,2,256,269322,4,4,0.072994,0.432171,0.895100,1.226,0.062301,0.980100
mlp_d2,mlp,2,256,269322,4,5,0.060265,0.442154,0.894800,1.151,0.050149,0.984300
mlp_d2,mlp,2,256,269322,4,6,0.055290,0.456875,0.898700,1.065,0.037453,0.988200
mlp_d2,mlp,2,256,269322,4,7,0.041535,0.505344,0.899500,1.153,0.036750,0.987600
mlp_d2,mlp,2,256,269322,4,8,0.037245,0.519658,0.902100,1.356,0.035234,0.988300
mlp_d2,mlp,2,256,269322,4,9,0.037459,0.474718,0.913000,1.096,0.031370,0.990000
mlp_d2,mlp,2,256,269322,4,10,0.033045,0.632266,0.895600,1.092,0.047261,0.987100
mlp_d2,mlp,2,256,269322,4,11,0.034064,0.584956,0.904500,0.921,0.022254,0.992800
mlp_d2,mlp,2,256,269322,4,12,0.030599,0.630714,0.903600,0.887,0.026391,0.990900
mlp_d2,mlp,2,256,269322,4,13,0.028576,0.594062,0.906700,1.277,0.020750,0.993800
mlp_d2,mlp,2,256,269322,4,14,0.029131,0.693915,0.904700,1.165,0.022858,0.992600
mlp_d2,mlp,2,256,269322,4,15,0.028258,0.688439,0.906300,0.977,0.023614,0.992400
mlp_d3,mlp,3,256,335114,1,1,0.387995,0.476318,0.853600,1.413,0.187505,0.947600
mlp_d3,mlp,3,256,335114,1,2,0.167297,0.396737,0.884700,0.950,0.109960,0.967700
mlp_d3,mlp,3,256,335114,1,3,0.113876,0.361285,0.900800,0.837,0.074394,0.976500
mlp_d3,mlp,3,256,335114,1,4,0.089402,0.404780,0.901200,0.996,0.062759,0.980800
mlp_d3,mlp,3,256,335114,1,5,0.069898,0.426967,0.905200,1.008,0.061563,0.981900
mlp_d3,mlp,3,256,335114,1,6,0.064320,0.490487,0.894400,1.310,0.044729,0.985000
mlp_d3,mlp,3,256,335114,1,7,0.052367,0.446903,0.904800,1.177,0.041180,0.987300
mlp_d3,mlp,3,256,335114,1,8,0.050769,0.462590,0.906500,0.618,0.044234,0.985900
mlp_d3,mlp,3,256,335114,1,9,0.042201,0.436559,0.908900,0.710,0.030337,0.990700
mlp_d3,mlp,3,256,335114,1,10,0.039309,0.490054,0.906500,0.936,0.023149,0.992700
mlp_d3,mlp,3,256,335114,1,11,0.036482,0.488509,0.906500,1.004,0.030028,0.990100
mlp_d3,mlp,3,256,335114,1,12,0.035280,0.513168,0.905600,1.050,0.046783,0.985900
mlp_d3,mlp,3,256,335114,1,13,0.037346,0.474189,0.910400,0.999,0.024814,0.992500
mlp_d3,mlp,3,256,335114,1,14,0.028704,0.521586,0.908300,1.063,0.022406,0.994100
mlp_d3,mlp,3,256,335114,1,15,0.028518,0.545728,0.904100,1.046,0.018418,0.994600
mlp_d3,mlp,3,256,335114,2,1,0.383513,0.452699,0.866100,1.167,0.191127,0.944200
mlp_d3,mlp,3,256,335114,2,2,0.164658,0.410869,0.878300,0.999,0.113743,0.965800
mlp_d3,mlp,3,256,335114,2,3,0.113840,0.408158,0.894000,1.127,0.069100,0.979600
mlp_d3,mlp,3,256,335114,2,4,0.088197,0.394732,0.895800,1.047,0.062693,0.981200
mlp_d3,mlp,3,256,335114,2,5,0.069680,0.516747,0.887000,1.354,0.060360,0.980300
mlp_d3,mlp,3,256,335114,2,6,0.064214,0.417829,0.906200,0.760,0.046139,0.985400
mlp_d3,mlp,3,256,335114,2,7,0.055218,0.451757,0.897400,0.811,0.046653,0.985200
mlp_d3,mlp,3,256,335114,2,8,0.046936,0.512119,0.892700,0.900,0.036995,0.987600
mlp_d3,mlp,3,256,335114,2,9,0.040621,0.509949,0.902900,0.984,0.031147,0.990400
mlp_d3,mlp,3,256,335114,2,10,0.040424,0.527026,0.901600,1.173,0.033065,0.990100
mlp_d3,mlp,3,256,335114,2,11,0.038074,0.544539,0.906800,1.019,0.024344,0.992500
mlp_d3,mlp,3,256,335114,2,12,0.032932,0.636496,0.897900,1.095,0.028896,0.991700
mlp_d3,mlp,3,256,335114,2,13,0.038166,0.588813,0.901700,0.935,0.027846,0.991200
mlp_d3,mlp,3,256,335114,2,14,0.033469,0.604486,0.899000,1.068,0.022235,0.991900
mlp_d3,mlp,3,256,335114,2,15,0.025024,0.614472,0.905300,1.138,0.020374,0.994100
mlp_d3,mlp,3,256,335114,3,1,0.383087,0.503782,0.850600,1.074,0.174081,0.946100
mlp_d3,mlp,3,256,335114,3,2,0.164124,0.415354,0.879800,1.078,0.119951,0.963500
mlp_d3,mlp,3,256,335114,3,3,0.114672,0.385539,0.892400,1.091,0.080118,0.976000
mlp_d3,mlp,3,256,335114,3,4,0.089566,0.373267,0.898400,1.214,0.063642,0.980200
mlp_d3,mlp,3,256,335114,3,5,0.071487,0.436472,0.896300,0.949,0.054053,0.984800
mlp_d3,mlp,3,256,335114,3,6,0.062928,0.478086,0.888800,1.099,0.048864,0.983000
mlp_d3,mlp,3,256,335114,3,7,0.053486,0.418564,0.906800,1.288,0.033959,0.989000
mlp_d3,mlp,3,256,335114,3,8,0.048712,0.419015,0.905000,1.287,0.038829,0.986400
mlp_d3,mlp,3,256,335114,3,9,0.042812,0.503407,0.900700,1.124,0.040588,0.987900
mlp_d3,mlp,3,256,335114,3,10,0.042016,0.510127,0.906400,1.351,0.025140,0.992800
mlp_d3,mlp,3,256,335114,3,11,0.038140,0.533637,0.904900,1.138,0.029554,0.992100
mlp_d3,mlp,3,256,335114,3,12,0.036442,0.528619,0.901900,1.361,0.028616,0.991200
mlp_d3,mlp,3,256,335114,3,13,0.031266,0.552498,0.906700,1.111,0.024965,0.993200
mlp_d3,mlp,3,256,335114,3,14,0.035654,0.537372,0.910900,1.082,0.021362,0.994500
mlp_d3,mlp,3,256,335114,3,15,0.025928,0.581363,0.912600,1.050,0.023373,0.993600
mlp_d3,mlp,3,256,335114,4,1,0.385173,0.480063,0.852200,1.180,0.176712,0.947200
mlp_d3,mlp,3,256,335114,4,2,0.169773,0.401353,0.881500,1.097,0.115751,0.963600
mlp_d3,mlp,3,256,335114,4,3,0.117343,0.427179,0.890700,1.211,0.087612,0.973600
mlp_d3,mlp,3,256,335114,4,4,0.089180,0.452930,0.888300,1.328,0.076325,0.975400
mlp_d3,mlp,3,256,335114,4,5,0.075505,0.500121,0.894500,1.254,0.071450,0.977800
mlp_d3,mlp,3,256,335114,4,6,0.059274,0.449073,0.901800,1.535,0.043269,0.985900
mlp_d3,mlp,3,256,335114,4,7,0.053760,0.479049,0.900200,1.410,0.046528,0.986500
mlp_d3,mlp,3,256,335114,4,8,0.047558,0.489469,0.894100,1.416,0.048971,0.986300
mlp_d3,mlp,3,256,335114,4,9,0.041851,0.481142,0.904500,1.333,0.032987,0.989700
mlp_d3,mlp,3,256,335114,4,10,0.040300,0.537584,0.896200,1.095,0.036426,0.988900
mlp_d3,mlp,3,256,335114,4,11,0.038391,0.497001,0.909300,1.145,0.031729,0.990800
mlp_d3,mlp,3,256,335114,4,12,0.038191,0.561170,0.907800,1.133,0.022317,0.993000
mlp_d3,mlp,3,256,335114,4,13,0.031645,0.534896,0.905600,1.345,0.020617,0.994300
mlp_d3,mlp,3,256,335114,4,14,0.031045,0.597041,0.906900,1.327,0.029467,0.992600
mlp_d3,mlp,3,256,335114,4,15,0.031379,0.639731,0.904900,0.982,0.024888,0.992600
mlp_d4,mlp,4,256,400906,1,1,0.512897,0.573725,0.818600,1.468,0.265775,0.921400
mlp_d4,mlp,4,256,400906,1,2,0.201864,0.431449,0.871000,0.960,0.134689,0.962200
mlp_d4,mlp,4,256,400906,1,3,0.128485,0.360493,0.898200,1.068,0.076073,0.978900
mlp_d4,mlp,4,256,400906,1,4,0.092028,0.402680,0.890300,1.156,0.071642,0.978100
mlp_d4,mlp,4,256,400906,1,5,0.069628,0.413139,0.894700,0.979,0.071542,0.978100
mlp_d4,mlp,4,256,400906,1,6,0.051922,0.392089,0.904900,1.275,0.027681,0.992500
mlp_d4,mlp,4,256,400906,1,7,0.044313,0.414600,0.901700,1.550,0.055116,0.984500
mlp_d4,mlp,4,256,400906,1,8,0.040999,0.425229,0.904400,1.799,0.025792,0.993100
mlp_d4,mlp,4,256,400906,1,9,0.029932,0.440297,0.910300,1.538,0.029319,0.990500
mlp_d4,mlp,4,256,400906,1,10,0.029082,0.454708,0.907300,1.388,0.021949,0.993800
mlp_d4,mlp,4,256,400906,1,11,0.028120,0.448304,0.911100,1.213,0.016031,0.995600
mlp_d4,mlp,4,256,400906,1,12,0.020088,0.507484,0.906500,0.855,0.018020,0.994600
mlp_d4,mlp,4,256,400906,1,13,0.023437,0.447394,0.910100,1.225,0.021150,0.993000
mlp_d4,mlp,4,256,400906,1,14,0.019565,0.471894,0.910000,1.051,0.011612,0.996500
mlp_d4,mlp,4,256,400906,1,15,0.018459,0.501402,0.908900,1.051,0.014182,0.995800
mlp_d4,mlp,4,256,400906,2,1,0.501824,0.510878,0.842900,1.175,0.235394,0.926600
mlp_d4,mlp,4,256,400906,2,2,0.194067,0.429967,0.870500,1.364,0.131466,0.961900
mlp_d4,mlp,4,256,400906,2,3,0.125072,0.375228,0.894400,1.342,0.086991,0.974900
mlp_d4,mlp,4,256,400906,2,4,0.088946,0.387102,0.893200,1.243,0.072858,0.977700
mlp_d4,mlp,4,256,400906,2,5,0.067581,0.380732,0.901900,0.999,0.050309,0.984900
mlp_d4,mlp,4,256,400906,2,6,0.051189,0.428621,0.898000,1.290,0.037598,0.989100
mlp_d4,mlp,4,256,400906,2,7,0.043448,0.373199,0.909600,1.340,0.027899,0.992100
mlp_d4,mlp,4,256,400906,2,8,0.036834,0.405975,0.907700,0.907,0.030352,0.991300
mlp_d4,mlp,4,256,400906,2,9,0.031299,0.427982,0.904400,0.901,0.035587,0.988700
mlp_d4,mlp,4,256,400906,2,10,0.031036,0.443463,0.899200,1.282,0.024165,0.991300
mlp_d4,mlp,4,256,400906,2,11,0.025162,0.477086,0.907800,1.095,0.017083,0.994400
mlp_d4,mlp,4,256,400906,2,12,0.021705,0.459166,0.908100,1.020,0.025009,0.991800
mlp_d4,mlp,4,256,400906,2,13,0.022696,0.447473,0.906000,1.099,0.017792,0.994200
mlp_d4,mlp,4,256,400906,2,14,0.019131,0.474211,0.906300,1.245,0.014448,0.995500
mlp_d4,mlp,4,256,400906,2,15,0.018036,0.517930,0.899700,1.201,0.032380,0.990700
mlp_d4,mlp,4,256,400906,3,1,0.524423,0.594760,0.815300,1.057,0.245179,0.925400
mlp_d4,mlp,4,256,400906,3,2,0.193870,0.418081,0.874400,1.237,0.124227,0.964000
mlp_d4,mlp,4,256,400906,3,3,0.128554,0.407307,0.883500,1.157,0.092711,0.973000
mlp_d4,mlp,4,256,400906,3,4,0.088350,0.366909,0.896900,1.099,0.066092,0.980100
mlp_d4,mlp,4,256,400906,3,5,0.064865,0.423856,0.897300,0.820,0.047248,0.986900
mlp_d4,mlp,4,256,400906,3,6,0.054724,0.416438,0.898900,0.859,0.040244,0.987400
mlp_d4,mlp,4,256,400906,3,7,0.045195,0.430727,0.900700,1.132,0.029052,0.991600
mlp_d4,mlp,4,256,400906,3,8,0.036409,0.408930,0.903100,1.189,0.025292,0.991800
mlp_d4,mlp,4,256,400906,3,9,0.032487,0.448511,0.910700,1.285,0.037896,0.989900
mlp_d4,mlp,4,256,400906,3,10,0.028239,0.459256,0.908800,1.279,0.024582,0.992800
mlp_d4,mlp,4,256,400906,3,11,0.024582,0.478269,0.907400,1.374,0.020740,0.993300
mlp_d4,mlp,4,256,400906,3,12,0.025587,0.445233,0.907600,1.300,0.019992,0.993600
mlp_d4,mlp,4,256,400906,3,13,0.019589,0.505856,0.906700,1.210,0.013315,0.995800
mlp_d4,mlp,4,256,400906,3,14,0.020773,0.436338,0.913300,1.346,0.011615,0.996200
mlp_d4,mlp,4,256,400906,3,15,0.019730,0.492573,0.907100,1.173,0.011731,0.996200
mlp_d4,mlp,4,256,400906,4,1,0.519332,0.560790,0.821700,1.407,0.239413,0.926500
mlp_d4,mlp,4,256,400906,4,2,0.198682,0.396700,0.880500,1.221,0.126765,0.962900
mlp_d4,mlp,4,256,400906,4,3,0.126356,0.403848,0.887300,1.317,0.088723,0.973300
mlp_d4,mlp,4,256,400906,4,4,0.087684,0.402673,0.890600,1.247,0.065644,0.980800
mlp_d4,mlp,4,256,400906,4,5,0.065802,0.389925,0.900800,1.418,0.053814,0.984200
mlp_d4,mlp,4,256,400906,4,6,0.053481,0.421712,0.894500,1.310,0.038934,0.988600
mlp_d4,mlp,4,256,400906,4,7,0.040665,0.405432,0.906900,1.424,0.032573,0.990400
mlp_d4,mlp,4,256,400906,4,8,0.038267,0.398228,0.908100,1.327,0.036582,0.988100
mlp_d4,mlp,4,256,400906,4,9,0.031741,0.436401,0.903500,1.159,0.029366,0.991200
mlp_d4,mlp,4,256,400906,4,10,0.029287,0.411953,0.908900,1.348,0.025594,0.991800
mlp_d4,mlp,4,256,400906,4,11,0.025275,0.445290,0.904300,1.411,0.023123,0.992700
mlp_d4,mlp,4,256,400906,4,12,0.026093,0.523951,0.902300,1.155,0.028746,0.990500
mlp_d4,mlp,4,256,400906,4,13,0.020998,0.471697,0.912600,1.296,0.018258,0.994900
mlp_d4,mlp,4,256,400906,4,14,0.019958,0.498048,0.902100,1.128,0.013918,0.995100
mlp_d4,mlp,4,256,400906,4,15,0.018491,0.513035,0.905200,1.210,0.016713,0.994300
mlp_w512,mlp,1,512,407050,1,1,0.337020,0.440432,0.865600,1.033,0.164938,0.952900
mlp_w512,mlp,1,512,407050,1,2,0.138941,0.372593,0.892300,0.598,0.097105,0.973000
mlp_w512,mlp,1,512,407050,1,3,0.084178,0.356239,0.900300,0.662,0.057113,0.984000
mlp_w512,mlp,1,512,407050,1,4,0.057497,0.425552,0.897900,0.683,0.047180,0.985400
mlp_w512,mlp,1,512,407050,1,5,0.037293,0.389453,0.911300,0.755,0.023082,0.992800
mlp_w512,mlp,1,512,407050,1,6,0.029591,0.444008,0.902000,0.598,0.021098,0.994500
mlp_w512,mlp,1,512,407050,1,7,0.026311,0.481507,0.908000,0.665,0.029584,0.990500
mlp_w512,mlp,1,512,407050,1,8,0.028150,0.554841,0.904300,0.676,0.027137,0.991600
mlp_w512,mlp,1,512,407050,1,9,0.024826,0.529812,0.911200,0.766,0.014193,0.995700
mlp_w512,mlp,1,512,407050,1,10,0.024183,0.600456,0.903600,0.726,0.021971,0.992400
mlp_w512,mlp,1,512,407050,1,11,0.014401,0.558991,0.910100,0.787,0.012084,0.995900
mlp_w512,mlp,1,512,407050,1,12,0.017023,0.575112,0.915000,0.680,0.015842,0.994700
mlp_w512,mlp,1,512,407050,1,13,0.024593,0.667373,0.906200,0.827,0.029563,0.991000
mlp_w512,mlp,1,512,407050,1,14,0.017809,0.686473,0.910100,0.885,0.017697,0.995000
mlp_w512,mlp,1,512,407050,1,15,0.013334,0.628772,0.916100,0.770,0.012582,0.996200
mlp_w512,mlp,1,512,407050,2,1,0.338204,0.410758,0.877000,0.784,0.151356,0.957400
mlp_w512,mlp,1,512,407050,2,2,0.134241,0.399863,0.884600,0.802,0.088106,0.972800
mlp_w512,mlp,1,512,407050,2,3,0.082441,0.397290,0.893200,0.824,0.059331,0.981100
mlp_w512,mlp,1,512,407050,2,4,0.052711,0.407310,0.902800,1.076,0.042856,0.985700
mlp_w512,mlp,1,512,407050,2,5,0.037760,0.417692,0.910200,0.748,0.024256,0.992600
mlp_w512,mlp,1,512,407050,2,6,0.029528,0.424469,0.914200,0.545,0.019929,0.992800
mlp_w512,mlp,1,512,407050,2,7,0.029200,0.502834,0.906700,0.763,0.029332,0.989800
mlp_w512,mlp,1,512,407050,2,8,0.023627,0.511280,0.911400,0.821,0.015021,0.994500
mlp_w512,mlp,1,512,407050,2,9,0.021705,0.580441,0.908400,0.931,0.024927,0.991400
mlp_w512,mlp,1,512,407050,2,10,0.015361,0.573831,0.909800,0.799,0.015642,0.994200
mlp_w512,mlp,1,512,407050,2,11,0.020065,0.616436,0.911300,0.680,0.013724,0.995300
mlp_w512,mlp,1,512,407050,2,12,0.020545,0.688346,0.906100,1.022,0.023243,0.993600
mlp_w512,mlp,1,512,407050,2,13,0.021671,0.610713,0.912600,0.914,0.010548,0.996800
mlp_w512,mlp,1,512,407050,2,14,0.014416,0.657722,0.915400,0.891,0.010190,0.996600
mlp_w512,mlp,1,512,407050,2,15,0.016870,0.708247,0.902500,1.089,0.018690,0.994300
mlp_w512,mlp,1,512,407050,3,1,0.338268,0.441695,0.867000,0.799,0.158925,0.953200
mlp_w512,mlp,1,512,407050,3,2,0.135683,0.380487,0.890600,0.905,0.086076,0.974200
mlp_w512,mlp,1,512,407050,3,3,0.084027,0.369823,0.902600,1.032,0.052964,0.984200
mlp_w512,mlp,1,512,407050,3,4,0.054387,0.405234,0.900700,0.841,0.039197,0.988100
mlp_w512,mlp,1,512,407050,3,5,0.034402,0.429782,0.903700,0.906,0.027540,0.993000
mlp_w512,mlp,1,512,407050,3,6,0.031071,0.491029,0.895800,0.791,0.027029,0.990600
mlp_w512,mlp,1,512,407050,3,7,0.025906,0.479934,0.909200,0.695,0.013616,0.995700
mlp_w512,mlp,1,512,407050,3,8,0.023373,0.593872,0.891200,0.963,0.037893,0.987200
mlp_w512,mlp,1,512,407050,3,9,0.029920,0.510938,0.911200,0.914,0.016585,0.994300
mlp_w512,mlp,1,512,407050,3,10,0.021025,0.553179,0.910100,0.764,0.017781,0.993000
mlp_w512,mlp,1,512,407050,3,11,0.020844,0.575057,0.913100,0.697,0.012095,0.995600
mlp_w512,mlp,1,512,407050,3,12,0.017326,0.665736,0.907000,0.809,0.023909,0.994000
mlp_w512,mlp,1,512,407050,3,13,0.021717,0.685541,0.900600,0.889,0.018460,0.993500
mlp_w512,mlp,1,512,407050,3,14,0.016104,0.640711,0.910400,0.888,0.011661,0.996800
mlp_w512,mlp,1,512,407050,3,15,0.017095,0.701861,0.907800,0.842,0.017996,0.995200
mlp_w512,mlp,1,512,407050,4,1,0.336616,0.439365,0.866700,0.803,0.154444,0.953900
mlp_w512,mlp,1,512,407050,4,2,0.140547,0.380906,0.892800,0.974,0.097271,0.970300
mlp_w512,mlp,1,512,407050,4,3,0.084683,0.399702,0.895700,0.964,0.055680,0.984100
mlp_w512,mlp,1,512,407050,4,4,0.055659,0.405231,0.901800,0.657,0.039333,0.987600
mlp_w512,mlp,1,512,407050,4,5,0.038215,0.428114,0.901300,0.667,0.029381,0.991100
mlp_w512,mlp,1,512,407050,4,6,0.030237,0.439580,0.906000,0.763,0.021957,0.992700
mlp_w512,mlp,1,512,407050,4,7,0.027752,0.535606,0.894800,0.947,0.023223,0.992000
mlp_w512,mlp,1,512,407050,4,8,0.018929,0.554676,0.898900,0.857,0.021685,0.992500
mlp_w512,mlp,1,512,407050,4,9,0.028241,0.514261,0.907100,0.988,0.018721,0.994000
mlp_w512,mlp,1,512,407050,4,10,0.025193,0.591746,0.903800,0.823,0.022729,0.991700
mlp_w512,mlp,1,512,407050,4,11,0.024065,0.601427,0.906500,0.882,0.022885,0.992600
mlp_w512,mlp,1,512,407050,4,12,0.016837,0.644042,0.905400,0.801,0.023511,0.993100
mlp_w512,mlp,1,512,407050,4,13,0.011657,0.644587,0.908600,1.011,0.013891,0.995500
mlp_w512,mlp,1,512,407050,4,14,0.020905,0.642272,0.910800,0.997,0.011918,0.996200
mlp_w512,mlp,1,512,407050,4,15,0.012740,0.781121,0.899500,0.850,0.017497,0.995400
mlp_w1024,mlp,1,1024,814090,1,1,0.399423,0.467793,0.856800,0.894,0.191180,0.946900
mlp_w1024,mlp,1,1024,814090,1,2,0.162137,0.386733,0.884300,0.627,0.115422,0.969800
