tag,surrogate,alpha,seed,epoch,train_loss,test_loss,test_acc,firing_rate,seconds
sweep,gaussian,10,3,4,0.115593,0.496465,0.871500,0.146761,2.519
sweep,gaussian,25,1,1,0.348534,0.509096,0.850800,0.138711,2.304
sweep,gaussian,25,1,2,0.182978,0.486509,0.861700,0.143293,2.859
sweep,gaussian,25,1,3,0.147628,0.498445,0.858700,0.153424,2.489
sweep,gaussian,25,1,4,0.125656,0.543779,0.856600,0.160113,2.399
sweep,gaussian,25,2,1,0.338014,0.485169,0.856900,0.152565,2.466
sweep,gaussian,25,2,2,0.176500,0.474734,0.864000,0.159073,2.418
sweep,gaussian,25,2,3,0.144087,0.466645,0.873800,0.164123,2.521
sweep,gaussian,25,2,4,0.124968,0.486622,0.866000,0.156315,2.446
sweep,gaussian,25,3,1,0.339682,0.463134,0.856800,0.160252,2.255
sweep,gaussian,25,3,2,0.177133,0.445424,0.869100,0.160693,2.240
sweep,gaussian,25,3,3,0.141229,0.522034,0.852200,0.164981,2.459
sweep,gaussian,25,3,4,0.130483,0.484256,0.869600,0.155514,2.535
sweep,rectangular,0.5,1,1,0.351430,0.469471,0.862000,0.108207,2.449
sweep,rectangular,0.5,1,2,0.159088,0.433075,0.877200,0.117137,2.098
sweep,rectangular,0.5,1,3,0.106688,0.409691,0.890000,0.128377,1.957
sweep,rectangular,0.5,1,4,0.079493,0.439860,0.885900,0.116941,2.096
sweep,rectangular,0.5,2,1,0.346357,0.460022,0.869300,0.116079,1.906
sweep,rectangular,0.5,2,2,0.154758,0.452536,0.874300,0.120733,2.095
sweep,rectangular,0.5,2,3,0.108979,0.401354,0.892600,0.125250,2.011
sweep,rectangular,0.5,2,4,0.080760,0.444726,0.892400,0.123245,2.094
sweep,rectangular,0.5,3,1,0.345057,0.447369,0.865700,0.116390,2.098
sweep,rectangular,0.5,3,2,0.158988,0.416283,0.880400,0.117156,2.315
sweep,rectangular,0.5,3,3,0.108991,0.432919,0.883600,0.129440,1.978
sweep,rectangular,0.5,3,4,0.079035,0.472173,0.879200,0.123664,2.139
sweep,rectangular,1,1,1,0.337447,0.467019,0.862500,0.115082,2.035
sweep,rectangular,1,1,2,0.159540,0.468711,0.865900,0.115427,2.042
sweep,rectangular,1,1,3,0.118888,0.456154,0.874600,0.122312,2.330
sweep,rectangular,1,1,4,0.093018,0.462538,0.882600,0.120884,2.275
sweep,rectangular,1,2,1,0.327565,0.453529,0.872500,0.125150,2.074
sweep,rectangular,1,2,2,0.156185,0.422584,0.878800,0.127244,2.237
sweep,rectangular,1,2,3,0.112113,0.395490,0.888100,0.119719,1.937
sweep,rectangular,1,2,4,0.089373,0.438538,0.890100,0.122603,1.842
sweep,rectangular,1,3,1,0.332195,0.445555,0.866100,0.135542,2.146
sweep,rectangular,1,3,2,0.161471,0.412041,0.880300,0.128058,2.254
sweep,rectangular,1,3,3,0.116220,0.436606,0.880000,0.118869,2.007
sweep,rectangular,1,3,4,0.091771,0.449563,0.882600,0.119859,2.183
sweep,rectangular,2,1,1,0.341657,0.455514,0.863200,0.107877,2.161
sweep,rectangular,2,1,2,0.169714,0.447479,0.871400,0.121148,1.927
sweep,rectangular,2,1,3,0.123063,0.446379,0.870900,0.109148,2.339
sweep,rectangular,2,1,4,0.099244,0.465372,0.876500,0.118155,2.162
sweep,rectangular,2,2,1,0.326157,0.482980,0.860600,0.132910,1.889
sweep,rectangular,2,2,2,0.159596,0.449495,0.865300,0.123449,2.115
sweep,rectangular,2,2,3,0.119568,0.429626,0.879200,0.132076,2.234
sweep,rectangular,2,2,4,0.100132,0.476003,0.877800,0.129834,2.269
sweep,rectangular,2,3,1,0.325976,0.431495,0.868100,0.127850,1.811
sweep,rectangular,2,3,2,0.159474,0.431991,0.872000,0.124169,1.867
sweep,rectangular,2,3,3,0.119683,0.452237,0.871800,0.124090,2.232
sweep,rectangular,2,3,4,0.098368,0.462577,0.881900,0.114172,2.054
sweep,rectangular,5,1,1,0.344351,0.515018,0.842900,0.122847,2.108
sweep,rectangular,5,1,2,0.171428,0.501588,0.857000,0.131940,2.207
sweep,rectangular,5,1,3,0.133534,0.506321,0.862200,0.136981,2.118
sweep,rectangular,5,1,4,0.114482,0.481582,0.867900,0.130973,2.216
sweep,rectangular,5,2,1,0.326679,0.465722,0.860900,0.138120,2.143
sweep,rectangular,5,2,2,0.167043,0.449297,0.868800,0.131817,2.162
sweep,rectangular,5,2,3,0.123226,0.428230,0.881100,0.130951,1.984
sweep,rectangular,5,2,4,0.103641,0.452808,0.877200,0.143453,2.112
sweep,rectangular,5,3,1,0.333505,0.443690,0.863900,0.147344,2.342
sweep,rectangular,5,3,2,0.167280,0.461658,0.867000,0.149602,2.067
sweep,rectangular,5,3,3,0.128738,0.471044,0.865400,0.145218,2.226
sweep,rectangular,5,3,4,0.109643,0.466316,0.873300,0.140927,2.290
sweep,rectangular,10,1,1,0.341556,0.486357,0.854400,0.139014,2.147
sweep,rectangular,10,1,2,0.174148,0.492403,0.853800,0.141054,2.275
sweep,rectangular,10,1,3,0.135104,0.470273,0.870200,0.148062,1.954
sweep,rectangular,10,1,4,0.121315,0.501414,0.869100,0.150821,2.106
sweep,rectangular,10,2,1,0.330011,0.477282,0.860100,0.150048,2.050
sweep,rectangular,10,2,2,0.170263,0.465959,0.866600,0.148552,2.097
sweep,rectangular,10,2,3,0.132376,0.458189,0.874500,0.142743,2.557
sweep,rectangular,10,2,4,0.115182,0.490105,0.871100,0.152453,2.353
sweep,rectangular,10,3,1,0.337928,0.446258,0.864600,0.155778,2.274
sweep,rectangular,10,3,2,0.170425,0.448100,0.870300,0.152547,2.059
sweep,rectangular,10,3,3,0.134543,0.457366,0.871500,0.151472,2.051
sweep,rectangular,10,3,4,0.115374,0.474766,0.870000,0.146747,2.178
sweep,rectangular,25,1,1,0.358072,0.541750,0.837800,0.147711,2.039
sweep,rectangular,25,1,2,0.201461,0.501611,0.855100,0.160382,2.438
sweep,rectangular,25,1,3,0.168840,0.507643,0.859900,0.174060,2.384
sweep,rectangular,25,1,4,0.148894,0.545439,0.851900,0.180632,2.076
sweep,rectangular,25,2,1,0.351797,0.490176,0.856400,0.166178,1.886
sweep,rectangular,25,2,2,0.190985,0.466291,0.861000,0.173071,2.216
sweep,rectangular,25,2,3,0.160564,0.470039,0.869500,0.169685,2.304
sweep,rectangular,25,2,4,0.137541,0.533739,0.857200,0.187787,2.048
sweep,rectangular,25,3,1,0.354093,0.511923,0.847100,0.166677,2.210
sweep,rectangular,25,3,2,0.197351,0.485216,0.855400,0.172797,2.245
sweep,rectangular,25,3,3,0.165895,0.508137,0.856800,0.166167,2.167
sweep,rectangular,25,3,4,0.144367,0.490808,0.866000,0.178229,2.126
