tag,surrogate,alpha,seed,epoch,train_loss,test_loss,test_acc,firing_rate,seconds
sweep,sigmoid,1,2,2,0.095215,0.108407,0.968900,0.120755,2.377
sweep,sigmoid,1,2,3,0.065109,0.084862,0.974100,0.117606,2.453
sweep,sigmoid,1,2,4,0.050234,0.090153,0.973900,0.127083,2.319
sweep,sigmoid,1,3,1,0.229004,0.117046,0.963900,0.109807,2.194
sweep,sigmoid,1,3,2,0.096177,0.090830,0.972800,0.117907,2.544
sweep,sigmoid,1,3,3,0.065388,0.107207,0.968200,0.120169,2.318
sweep,sigmoid,1,3,4,0.047346,0.095800,0.972100,0.122094,2.493
sweep,sigmoid,2,1,1,0.205972,0.104727,0.967100,0.132987,2.314
sweep,sigmoid,2,1,2,0.086411,0.080700,0.974700,0.141102,2.245
sweep,sigmoid,2,1,3,0.061682,0.093443,0.970600,0.142303,2.551
sweep,sigmoid,2,1,4,0.049810,0.080475,0.977100,0.142322,2.322
sweep,sigmoid,2,2,1,0.204367,0.100821,0.967900,0.129854,2.444
sweep,sigmoid,2,2,2,0.085076,0.117330,0.964300,0.139496,2.151
sweep,sigmoid,2,2,3,0.059736,0.078276,0.975500,0.129668,2.355
sweep,sigmoid,2,2,4,0.043882,0.079877,0.975000,0.144458,2.381
sweep,sigmoid,2,3,1,0.205767,0.105189,0.966600,0.127147,2.341
sweep,sigmoid,2,3,2,0.084333,0.081365,0.974400,0.134574,2.411
sweep,sigmoid,2,3,3,0.058702,0.119022,0.965300,0.135523,2.380
sweep,sigmoid,2,3,4,0.046476,0.090294,0.973600,0.140390,2.291
sweep,sigmoid,5,1,1,0.200421,0.096350,0.969400,0.157913,2.308
sweep,sigmoid,5,1,2,0.085209,0.078451,0.974300,0.149494,2.281
sweep,sigmoid,5,1,3,0.058058,0.084358,0.973700,0.149379,2.326
sweep,sigmoid,5,1,4,0.050882,0.074344,0.977200,0.147728,2.388
sweep,sigmoid,5,2,1,0.200214,0.100245,0.968100,0.152346,2.505
sweep,sigmoid,5,2,2,0.085577,0.104352,0.969000,0.153365,2.301
sweep,sigmoid,5,2,3,0.063731,0.087283,0.973800,0.140189,4.123
sweep,sigmoid,5,2,4,0.048788,0.096563,0.971400,0.152763,4.660
sweep,sigmoid,5,3,1,0.199027,0.094797,0.969800,0.146645,2.171
sweep,sigmoid,5,3,2,0.087221,0.087960,0.973800,0.152831,2.142
sweep,sigmoid,5,3,3,0.061205,0.089583,0.974200,0.145577,2.359
sweep,sigmoid,5,3,4,0.050344,0.101309,0.970200,0.148681,2.308
sweep,sigmoid,10,1,1,0.201072,0.098727,0.968000,0.161882,2.397
sweep,sigmoid,10,1,2,0.088163,0.086439,0.973300,0.158411,2.384
sweep,sigmoid,10,1,3,0.063968,0.087349,0.971300,0.152815,2.355
sweep,sigmoid,10,1,4,0.051131,0.078688,0.975500,0.150350,2.321
sweep,sigmoid,10,2,1,0.196664,0.099379,0.969100,0.161834,3.794
sweep,sigmoid,10,2,2,0.085328,0.103102,0.969800,0.161009,5.055
sweep,sigmoid,10,2,3,0.063165,0.085098,0.973500,0.149362,2.453
sweep,sigmoid,10,2,4,0.049797,0.082276,0.974300,0.150113,2.673
sweep,sigmoid,10,3,1,0.198591,0.094982,0.970300,0.152993,2.910
sweep,sigmoid,10,3,2,0.086869,0.101482,0.968300,0.150353,2.638
sweep,sigmoid,10,3,3,0.064219,0.091185,0.971800,0.155299,3.439
sweep,sigmoid,10,3,4,0.052290,0.095984,0.971500,0.152177,3.335
sweep,sigmoid,25,1,1,0.205860,0.104396,0.967300,0.166199,2.434
sweep,sigmoid,25,1,2,0.091551,0.085599,0.973400,0.163638,2.662
sweep,sigmoid,25,1,3,0.070223,0.104413,0.966700,0.169142,2.341
sweep,sigmoid,25,1,4,0.057870,0.089650,0.973100,0.166406,2.442
sweep,sigmoid,25,2,1,0.200750,0.110170,0.964900,0.164466,2.287
sweep,sigmoid,25,2,2,0.088451,0.107204,0.967600,0.154748,2.310
sweep,sigmoid,25,2,3,0.063739,0.088167,0.973700,0.148211,2.207
sweep,sigmoid,25,2,4,0.055704,0.085592,0.973300,0.150556,2.356
sweep,sigmoid,25,3,1,0.202132,0.102523,0.968300,0.161453,2.235
sweep,sigmoid,25,3,2,0.090910,0.091475,0.971800,0.168051,2.254
sweep,sigmoid,25,3,3,0.068204,0.083235,0.973300,0.160936,2.324
sweep,sigmoid,25,3,4,0.057102,0.093731,0.970100,0.169145,2.314
sweep,triangle,0.5,1,1,0.204243,0.103086,0.967200,0.139104,1.823
sweep,triangle,0.5,1,2,0.086484,0.076284,0.976400,0.138305,1.881
sweep,triangle,0.5,1,3,0.063604,0.082732,0.973900,0.137663,1.933
sweep,triangle,0.5,1,4,0.046988,0.077307,0.975400,0.147620,1.961
sweep,triangle,0.5,2,1,0.204407,0.101949,0.967200,0.131050,2.002
sweep,triangle,0.5,2,2,0.084091,0.099638,0.968200,0.135287,1.855
sweep,triangle,0.5,2,3,0.059616,0.080959,0.974200,0.130810,1.958
sweep,triangle,0.5,2,4,0.045074,0.078055,0.975200,0.138426,2.014
sweep,triangle,0.5,3,1,0.204893,0.104067,0.966900,0.127967,1.846
sweep,triangle,0.5,3,2,0.085052,0.092222,0.972500,0.133726,2.194
sweep,triangle,0.5,3,3,0.057153,0.106158,0.968800,0.131015,2.925
sweep,triangle,0.5,3,4,0.045856,0.088979,0.972700,0.140048,4.600
sweep,triangle,1,1,1,0.199147,0.100204,0.968300,0.152640,2.562
sweep,triangle,1,1,2,0.084861,0.084009,0.974100,0.146384,2.040
sweep,triangle,1,1,3,0.060613,0.084201,0.974600,0.146987,2.240
sweep,triangle,1,1,4,0.046160,0.075433,0.977900,0.152960,2.078
sweep,triangle,1,2,1,0.201767,0.101777,0.966700,0.152111,2.032
sweep,triangle,1,2,2,0.086144,0.102501,0.970500,0.147007,2.052
sweep,triangle,1,2,3,0.061152,0.081366,0.974200,0.135933,4.022
sweep,triangle,1,2,4,0.051485,0.076647,0.975300,0.132470,4.113
sweep,triangle,1,3,1,0.201530,0.107298,0.966200,0.148162,1.929
sweep,triangle,1,3,2,0.087494,0.087726,0.972500,0.144585,2.686
sweep,triangle,1,3,3,0.062257,0.093693,0.973300,0.145608,2.017
sweep,triangle,1,3,4,0.048802,0.094292,0.974600,0.148891,2.186
sweep,triangle,2,1,1,0.200177,0.105276,0.965700,0.170376,1.946
sweep,triangle,2,1,2,0.086848,0.082660,0.973400,0.158318,4.196
sweep,triangle,2,1,3,0.061756,0.076926,0.974100,0.155387,3.996
sweep,triangle,2,1,4,0.050728,0.082602,0.975300,0.158256,2.007
sweep,triangle,2,2,1,0.197760,0.099997,0.968600,0.166621,2.021
sweep,triangle,2,2,2,0.085338,0.112095,0.965300,0.167890,1.984
sweep,triangle,2,2,3,0.062784,0.082508,0.976100,0.149298,2.034
sweep,triangle,2,2,4,0.050421,0.084598,0.976400,0.152350,1.988
sweep,triangle,2,3,1,0.200802,0.097566,0.969400,0.157515,1.995
sweep,triangle,2,3,2,0.087848,0.100496,0.969200,0.151015,1.884
sweep,triangle,2,3,3,0.063122,0.086309,0.974700,0.150819,2.003
sweep,triangle,2,3,4,0.049394,0.102951,0.968600,0.162623,2.012
sweep,triangle,5,1,1,0.203200,0.109428,0.966500,0.174333,2.061
sweep,triangle,5,1,2,0.089784,0.087380,0.971700,0.166393,1.989
sweep,triangle,5,1,3,0.062673,0.089460,0.970500,0.158863,1.960
sweep,triangle,5,1,4,0.052111,0.103946,0.967900,0.164411,1.991
sweep,triangle,5,2,1,0.200509,0.100949,0.968500,0.166743,2.002
sweep,triangle,5,2,2,0.088251,0.107657,0.966500,0.165376,1.852
sweep,triangle,5,2,3,0.064868,0.085496,0.973900,0.160816,1.914
sweep,triangle,5,2,4,0.054177,0.086612,0.973500,0.155512,1.908
sweep,triangle,5,3,1,0.201271,0.098450,0.969700,0.168470,1.884
sweep,triangle,5,3,2,0.090080,0.089189,0.973800,0.169197,1.872
sweep,triangle,5,3,3,0.067455,0.092862,0.973300,0.169163,1.996
sweep,triangle,5,3,4,0.055916,0.088865,0.973300,0.167957,2.151
sweep,triangle,10,1,1,0.206385,0.108591,0.966100,0.174729,2.340
sweep,triangle,10,1,2,0.094259,0.089307,0.972900,0.169949,1.945
sweep,triangle,10,1,3,0.068684,0.085131,0.974000,0.162256,1.963
sweep,triangle,10,1,4,0.057630,0.093469,0.972200,0.161868,1.964
sweep,triangle,10,2,1,0.205400,0.110737,0.963600,0.168626,2.420
sweep,triangle,10,2,2,0.091141,0.097095,0.970800,0.170980,2.073
sweep,triangle,10,2,3,0.073998,0.079333,0.976700,0.162087,1.878
sweep,triangle,10,2,4,0.059989,0.092444,0.971000,0.174980,2.105
sweep,triangle,10,3,1,0.206455,0.111585,0.964700,0.180138,1.787
sweep,triangle,10,3,2,0.095492,0.097451,0.971900,0.194719,1.830
sweep,triangle,10,3,3,0.070861,0.094747,0.971300,0.191433,1.849
sweep,triangle,10,3,4,0.059074,0.102702,0.968700,0.195337,2.027
sweep,triangle,25,1,1,0.219872,0.122871,0.962800,0.202473,1.826
sweep,triangle,25,1,2,0.108373,0.104216,0.968500,0.192918,1.948
sweep,triangle,25,1,3,0.092035,0.119124,0.964600,0.183613,1.929
sweep,triangle,25,1,4,0.079432,0.099753,0.970600,0.170090,2.204
sweep,triangle,25,2,1,0.221807,0.132830,0.958200,0.202362,2.052
sweep,triangle,25,2,2,0.111077,0.114863,0.963900,0.198501,1.947
sweep,triangle,25,2,3,0.094046,0.097427,0.968700,0.195627,1.974
sweep,triangle,25,2,4,0.083573,0.095782,0.971000,0.197498,2.423
sweep,triangle,25,3,1,0.215227,0.127284,0.960300,0.196867,2.132
sweep,triangle,25,3,2,0.111015,0.109259,0.965700,0.186502,2.176
sweep,triangle,25,3,3,0.087434,0.114403,0.965500,0.179779,1.942
sweep,triangle,25,3,4,0.085586,0.121135,0.963900,0.190945,1.992
sweep,gaussian,0.5,1,1,0.237292,0.121443,0.962900,0.110123,2.060
sweep,gaussian,0.5,1,2,0.102874,0.092451,0.969700,0.120926,2.972
sweep,gaussian,0.5,1,3,0.066709,0.093052,0.972800,0.128317,2.188
sweep,gaussian,0.5,1,4,0.052525,0.083546,0.977200,0.128857,2.079
sweep,gaussian,0.5,2,1,0.233059,0.125465,0.960700,0.109445,2.262
sweep,gaussian,0.5,2,2,0.101418,0.116419,0.965300,0.121114,2.001
sweep,gaussian,0.5,2,3,0.070392,0.087987,0.972300,0.116876,1.988
sweep,gaussian,0.5,2,4,0.051090,0.088976,0.975900,0.122448,2.245
sweep,gaussian,0.5,3,1,0.237038,0.124565,0.962100,0.103429,2.693
sweep,gaussian,0.5,3,2,0.101353,0.097427,0.971000,0.112309,2.156
sweep,gaussian,0.5,3,3,0.067829,0.101512,0.971100,0.113930,2.090
sweep,gaussian,0.5,3,4,0.049112,0.094303,0.973100,0.121594,2.055
sweep,gaussian,1,1,1,0.210187,0.112232,0.963200,0.128323,1.927
sweep,gaussian,1,1,2,0.089066,0.075417,0.975800,0.136827,2.176
sweep,gaussian,1,1,3,0.063038,0.079837,0.974600,0.139245,2.202
sweep,gaussian,1,1,4,0.047980,0.077791,0.977400,0.141124,2.146
sweep,gaussian,1,2,1,0.207055,0.104178,0.967900,0.126475,2.099
sweep,gaussian,1,2,2,0.085046,0.110457,0.967600,0.134305,2.607
sweep,gaussian,1,2,3,0.062240,0.085360,0.973700,0.135208,3.019
sweep,gaussian,1,2,4,0.044066,0.077819,0.975700,0.136641,2.669
sweep,gaussian,1,3,1,0.209527,0.104039,0.967100,0.126175,2.190
sweep,gaussian,1,3,2,0.086715,0.085504,0.973100,0.131308,2.108
sweep,gaussian,1,3,3,0.059731,0.104483,0.968800,0.132005,2.410
sweep,gaussian,1,3,4,0.046718,0.083181,0.976000,0.137974,2.418
sweep,gaussian,2,1,1,0.199116,0.100916,0.968700,0.145570,2.114
sweep,gaussian,2,1,2,0.084005,0.085735,0.972300,0.146728,2.073
sweep,gaussian,2,1,3,0.060775,0.083377,0.972900,0.146491,2.153
