tag,surrogate,alpha,seed,epoch,train_loss,test_loss,test_acc,firing_rate,seconds
headtohead,rectangular,0.5,2,4,0.035403,0.071558,0.978000,0.055114,10.186
headtohead,rectangular,0.5,2,5,0.028650,0.082883,0.978200,0.058253,10.181
headtohead,rectangular,0.5,2,6,0.022182,0.101015,0.975300,0.058548,10.074
headtohead,rectangular,0.5,2,7,0.016370,0.093190,0.977600,0.058240,10.204
headtohead,rectangular,0.5,2,8,0.018409,0.102978,0.976600,0.053550,10.014
headtohead,rectangular,0.5,3,1,0.210581,0.104734,0.966500,0.051337,10.115
headtohead,rectangular,0.5,3,2,0.079521,0.081063,0.975800,0.049261,10.197
headtohead,rectangular,0.5,3,3,0.047769,0.085151,0.974300,0.053740,10.048
headtohead,rectangular,0.5,3,4,0.035192,0.089044,0.973700,0.052640,10.206
headtohead,rectangular,0.5,3,5,0.027152,0.077617,0.978800,0.054891,10.205
headtohead,rectangular,0.5,3,6,0.020944,0.088781,0.976000,0.058746,10.106
headtohead,rectangular,0.5,3,7,0.018916,0.086429,0.978000,0.052901,10.166
headtohead,rectangular,0.5,3,8,0.018446,0.085808,0.979800,0.050524,10.074
headtohead,fast_sigmoid,5,4,1,0.183632,0.091444,0.971900,0.060502,10.001
headtohead,fast_sigmoid,5,4,2,0.068821,0.073524,0.976200,0.061310,10.416
headtohead,fast_sigmoid,5,4,3,0.046087,0.078905,0.976500,0.064242,10.923
headtohead,fast_sigmoid,5,4,4,0.031274,0.071949,0.978000,0.062766,11.156
headtohead,fast_sigmoid,5,4,5,0.023159,0.079672,0.978700,0.068714,11.941
headtohead,fast_sigmoid,5,4,6,0.020818,0.080929,0.978100,0.067691,11.477
headtohead,fast_sigmoid,5,4,7,0.020751,0.086456,0.979100,0.065377,10.787
headtohead,fast_sigmoid,5,4,8,0.018033,0.081839,0.979700,0.067624,11.365
headtohead,fast_sigmoid,5,5,1,0.186251,0.098773,0.969400,0.060838,12.230
headtohead,fast_sigmoid,5,5,2,0.070587,0.076199,0.975600,0.064696,11.887
headtohead,fast_sigmoid,5,5,3,0.046177,0.070424,0.978300,0.062979,12.232
headtohead,fast_sigmoid,5,5,4,0.031595,0.077432,0.977600,0.063884,10.106
headtohead,fast_sigmoid,5,5,5,0.024198,0.077864,0.978100,0.065687,9.941
headtohead,fast_sigmoid,5,5,6,0.020324,0.086527,0.976900,0.063736,10.017
headtohead,fast_sigmoid,5,5,7,0.018033,0.076857,0.978900,0.066631,10.451
headtohead,fast_sigmoid,5,5,8,0.018588,0.086538,0.978700,0.061994,10.011
headtohead,fast_sigmoid,5,6,1,0.188419,0.090533,0.970200,0.061780,10.882
headtohead,fast_sigmoid,5,6,2,0.070632,0.070510,0.979700,0.061890,11.003
headtohead,fast_sigmoid,5,6,3,0.042685,0.066743,0.980800,0.063652,10.897
headtohead,fast_sigmoid,5,6,4,0.031758,0.067935,0.980500,0.061623,11.084
headtohead,fast_sigmoid,5,6,5,0.024148,0.080205,0.980300,0.067070,12.772
headtohead,fast_sigmoid,5,6,6,0.021448,0.089630,0.976500,0.068534,11.340
headtohead,fast_sigmoid,5,6,7,0.019793,0.094873,0.976000,0.064553,10.675
headtohead,fast_sigmoid,5,6,8,0.018697,0.089488,0.979200,0.066645,11.556
headtohead,fast_sigmoid,5,7,1,0.186947,0.101482,0.969100,0.060307,12.719
headtohead,fast_sigmoid,5,7,2,0.068471,0.092197,0.971300,0.060488,10.629
headtohead,fast_sigmoid,5,7,3,0.046089,0.074263,0.977400,0.058995,12.016
headtohead,fast_sigmoid,5,7,4,0.033490,0.073463,0.978300,0.064099,10.500
headtohead,fast_sigmoid,5,7,5,0.025691,0.077617,0.978600,0.069586,10.617
headtohead,fast_sigmoid,5,7,6,0.020796,0.075496,0.980000,0.061993,10.017
headtohead,fast_sigmoid,5,7,7,0.019448,0.083595,0.977400,0.061560,10.126
headtohead,fast_sigmoid,5,7,8,0.018798,0.071815,0.982400,0.065055,10.257
headtohead,fast_sigmoid,5,8,1,0.183926,0.098342,0.967500,0.062394,10.359
headtohead,fast_sigmoid,5,8,2,0.067357,0.090764,0.972800,0.062772,10.089
headtohead,fast_sigmoid,5,8,3,0.043345,0.070579,0.978800,0.066505,10.183
headtohead,fast_sigmoid,5,8,4,0.032327,0.087704,0.975200,0.065223,10.464
headtohead,fast_sigmoid,5,8,5,0.023961,0.085702,0.976000,0.064944,10.329
headtohead,fast_sigmoid,5,8,6,0.022843,0.077665,0.980400,0.066342,9.879
headtohead,fast_sigmoid,5,8,7,0.020857,0.082054,0.977800,0.061124,9.902
headtohead,fast_sigmoid,5,8,8,0.017640,0.083230,0.978700,0.066643,9.664
headtohead,atan,2,4,1,0.195425,0.094262,0.970800,0.051853,9.641
headtohead,atan,2,4,2,0.072878,0.081626,0.973700,0.051728,10.076
headtohead,atan,2,4,3,0.048491,0.081269,0.974700,0.054455,9.582
headtohead,atan,2,4,4,0.033009,0.074807,0.978100,0.053991,9.543
headtohead,atan,2,4,5,0.023982,0.081346,0.978400,0.059455,9.710
headtohead,atan,2,4,6,0.020188,0.078814,0.978700,0.054543,10.136
headtohead,atan,2,4,7,0.018118,0.071933,0.980300,0.050847,10.566
headtohead,atan,2,4,8,0.017040,0.085095,0.978300,0.056003,10.040
headtohead,atan,2,5,1,0.198118,0.098444,0.968700,0.051947,10.070
headtohead,atan,2,5,2,0.074011,0.078313,0.975900,0.054049,11.231
headtohead,atan,2,5,3,0.048410,0.086065,0.974300,0.053672,10.439
headtohead,atan,2,5,4,0.032580,0.076570,0.976500,0.053241,10.303
headtohead,atan,2,5,5,0.023028,0.083483,0.974900,0.053197,11.536
headtohead,atan,2,5,6,0.018839,0.084542,0.978300,0.054319,10.170
headtohead,atan,2,5,7,0.017972,0.087119,0.979000,0.057968,10.191
headtohead,atan,2,5,8,0.018297,0.100237,0.975500,0.054197,10.316
headtohead,atan,2,6,1,0.199347,0.093816,0.969800,0.052150,10.057
headtohead,atan,2,6,2,0.074939,0.077383,0.976400,0.052373,10.146
headtohead,atan,2,6,3,0.046507,0.078737,0.977000,0.052146,9.905
headtohead,atan,2,6,4,0.030613,0.075603,0.978300,0.053194,10.386
headtohead,atan,2,6,5,0.025144,0.071854,0.981200,0.054553,10.179
headtohead,atan,2,6,6,0.019802,0.072177,0.981200,0.052367,10.291
headtohead,atan,2,6,7,0.016400,0.083504,0.979300,0.054418,10.335
headtohead,atan,2,6,8,0.015654,0.083030,0.979800,0.052800,10.511
headtohead,atan,2,7,1,0.199450,0.109201,0.967500,0.051286,10.734
headtohead,atan,2,7,2,0.074737,0.092660,0.970600,0.052133,10.124
headtohead,atan,2,7,3,0.048161,0.075656,0.977300,0.049954,10.056
headtohead,atan,2,7,4,0.033538,0.076019,0.977900,0.054179,9.537
headtohead,atan,2,7,5,0.024910,0.082257,0.978000,0.058021,10.339
headtohead,atan,2,7,6,0.022659,0.091739,0.975900,0.052952,9.729
headtohead,atan,2,7,7,0.015867,0.081598,0.978000,0.054431,9.638
headtohead,atan,2,7,8,0.015927,0.077420,0.980500,0.051682,11.548
headtohead,atan,2,8,1,0.195552,0.102012,0.967500,0.051602,10.663
headtohead,atan,2,8,2,0.072468,0.090744,0.972700,0.053374,9.585
headtohead,atan,2,8,3,0.044647,0.076793,0.976200,0.054004,9.597
headtohead,atan,2,8,4,0.032970,0.079616,0.979400,0.055294,10.336
headtohead,atan,2,8,5,0.024405,0.075204,0.978000,0.053756,9.857
headtohead,atan,2,8,6,0.020827,0.079410,0.978800,0.055473,9.617
headtohead,atan,2,8,7,0.021061,0.083010,0.978300,0.050876,10.312
headtohead,atan,2,8,8,0.013958,0.086124,0.980100,0.055998,10.468
headtohead,sigmoid,2,4,1,0.194613,0.093081,0.971500,0.054361,10.359
headtohead,sigmoid,2,4,2,0.073224,0.084948,0.972700,0.055726,10.322
headtohead,sigmoid,2,4,3,0.049810,0.085706,0.976000,0.057591,10.947
headtohead,sigmoid,2,4,4,0.033537,0.072517,0.978400,0.057862,10.860
headtohead,sigmoid,2,4,5,0.024201,0.072316,0.981400,0.060856,10.460
headtohead,sigmoid,2,4,6,0.020710,0.083508,0.978300,0.060407,10.489
headtohead,sigmoid,2,4,7,0.020960,0.087641,0.979800,0.060545,11.291
headtohead,sigmoid,2,4,8,0.019195,0.088061,0.977300,0.057252,10.814
headtohead,sigmoid,2,5,1,0.197314,0.099082,0.968500,0.054799,10.866
headtohead,sigmoid,2,5,2,0.074222,0.080747,0.976000,0.058672,10.849
headtohead,sigmoid,2,5,3,0.049158,0.082387,0.976100,0.060807,10.515
headtohead,sigmoid,2,5,4,0.032349,0.086137,0.975900,0.062504,10.748
headtohead,sigmoid,2,5,5,0.025774,0.082166,0.977000,0.062096,10.416
headtohead,sigmoid,2,5,6,0.020683,0.092689,0.975900,0.062498,10.104
headtohead,sigmoid,2,5,7,0.021733,0.091794,0.977100,0.062610,10.139
headtohead,sigmoid,2,5,8,0.016384,0.090839,0.979600,0.061101,10.269
headtohead,sigmoid,2,6,1,0.198963,0.095534,0.968800,0.054618,10.729
headtohead,sigmoid,2,6,2,0.075195,0.075580,0.977600,0.055902,10.755
headtohead,sigmoid,2,6,3,0.047077,0.077903,0.977700,0.057598,10.938
headtohead,sigmoid,2,6,4,0.030737,0.079896,0.977000,0.059629,10.793
headtohead,sigmoid,2,6,5,0.024263,0.067580,0.980500,0.057806,10.780
headtohead,sigmoid,2,6,6,0.022071,0.082272,0.980200,0.058862,10.555
headtohead,sigmoid,2,6,7,0.023087,0.078865,0.982100,0.060057,10.770
headtohead,sigmoid,2,6,8,0.017401,0.085433,0.980100,0.061406,10.523
headtohead,sigmoid,2,7,1,0.198965,0.108031,0.967900,0.053711,11.146
headtohead,sigmoid,2,7,2,0.074593,0.088386,0.973100,0.054562,10.536
headtohead,sigmoid,2,7,3,0.050444,0.080524,0.975400,0.053858,10.523
headtohead,sigmoid,2,7,4,0.033460,0.076294,0.978600,0.060436,10.896
headtohead,sigmoid,2,7,5,0.024102,0.081580,0.979100,0.062888,10.906
headtohead,sigmoid,2,7,6,0.021890,0.076007,0.980600,0.057871,10.640
headtohead,sigmoid,2,7,7,0.014989,0.082779,0.980700,0.058515,10.362
headtohead,sigmoid,2,7,8,0.018883,0.084184,0.979300,0.062072,10.285
headtohead,sigmoid,2,8,1,0.194870,0.101091,0.967400,0.053798,10.222
headtohead,sigmoid,2,8,2,0.072100,0.094035,0.972600,0.057128,10.268
headtohead,sigmoid,2,8,3,0.046584,0.080197,0.976400,0.057630,11.200
headtohead,sigmoid,2,8,4,0.032593,0.071705,0.980300,0.060697,10.937
headtohead,sigmoid,2,8,5,0.024359,0.074988,0.980100,0.060112,10.863
headtohead,sigmoid,2,8,6,0.021906,0.083757,0.979300,0.057110,10.666
headtohead,sigmoid,2,8,7,0.019072,0.083431,0.978300,0.057966,10.844
headtohead,sigmoid,2,8,8,0.019352,0.086569,0.980500,0.062135,10.763
headtohead,triangle,1,4,1,0.184771,0.086060,0.971900,0.063851,10.042
headtohead,triangle,1,4,2,0.071360,0.078985,0.975800,0.065458,10.332
headtohead,triangle,1,4,3,0.048544,0.076686,0.976300,0.067783,10.374
headtohead,triangle,1,4,4,0.034102,0.069966,0.978600,0.063900,10.535
headtohead,triangle,1,4,5,0.027113,0.090657,0.975200,0.071918,10.366
headtohead,triangle,1,4,6,0.024248,0.074636,0.979900,0.066373,10.641
headtohead,triangle,1,4,7,0.021025,0.089732,0.977600,0.065120,11.023
headtohead,triangle,1,4,8,0.017795,0.081458,0.979400,0.069071,10.503
headtohead,triangle,1,5,1,0.187547,0.102909,0.969200,0.066244,10.291
headtohead,triangle,1,5,2,0.071792,0.079997,0.974800,0.066772,10.394
headtohead,triangle,1,5,3,0.046494,0.077713,0.977400,0.066871,10.385
headtohead,triangle,1,5,4,0.032490,0.072020,0.979100,0.066589,10.522
headtohead,triangle,1,5,5,0.027792,0.074089,0.979600,0.071274,10.424
headtohead,triangle,1,5,6,0.025089,0.096243,0.974800,0.072157,10.498
headtohead,triangle,1,5,7,0.020294,0.076720,0.979700,0.073691,10.433
headtohead,triangle,1,5,8,0.018600,0.086687,0.978600,0.066117,10.451
headtohead,triangle,1,6,1,0.188861,0.089569,0.971200,0.065558,10.227
headtohead,triangle,1,6,2,0.070997,0.072561,0.978900,0.062855,10.150
headtohead,triangle,1,6,3,0.045464,0.069192,0.978400,0.065411,10.429
headtohead,triangle,1,6,4,0.032981,0.087598,0.976100,0.065799,10.415
headtohead,triangle,1,6,5,0.028540,0.082301,0.976300,0.066471,10.421
headtohead,triangle,1,6,6,0.025169,0.085790,0.977400,0.067605,10.604
headtohead,triangle,1,6,7,0.020322,0.085434,0.978600,0.066023,10.507
headtohead,triangle,1,6,8,0.017236,0.078935,0.979000,0.067394,10.358
headtohead,triangle,1,7,1,0.187774,0.105251,0.968200,0.063897,9.715
headtohead,triangle,1,7,2,0.069951,0.084996,0.974200,0.063142,9.810
headtohead,triangle,1,7,3,0.047852,0.098822,0.970800,0.063264,10.073
headtohead,triangle,1,7,4,0.034299,0.076902,0.978100,0.063955,9.896
headtohead,triangle,1,7,5,0.025089,0.067973,0.980900,0.068168,10.104
headtohead,triangle,1,7,6,0.021659,0.093077,0.977300,0.067749,10.051
headtohead,triangle,1,7,7,0.021401,0.073594,0.981400,0.064227,10.028
headtohead,triangle,1,7,8,0.019724,0.078442,0.981300,0.065365,10.217
headtohead,triangle,1,8,1,0.185505,0.099821,0.967000,0.064446,9.734
headtohead,triangle,1,8,2,0.069931,0.093003,0.972000,0.064948,9.875
headtohead,triangle,1,8,3,0.045974,0.071826,0.977200,0.067093,9.958
headtohead,triangle,1,8,4,0.036414,0.088742,0.974100,0.067110,9.939
headtohead,triangle,1,8,5,0.027226,0.081415,0.977600,0.068502,10.077
headtohead,triangle,1,8,6,0.020578,0.080722,0.978000,0.067528,10.232
